Time,Charge-Enable Output Active,Discharge-Enable Output Active,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC)
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-31.900000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-30.900000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.000000
Mon May 19 20:03:21 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.100000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.700000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.700000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.300000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-30.800000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-31.300000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.000000
Mon May 19 20:03:22 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.400000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.300000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-32.100000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.900000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.000000
Mon May 19 20:03:23 PDT 2025,1.000000,1.000000,-30.600000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-31.100000,99.800000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-31.600000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-30.800000,99.700000,73.000000
Mon May 19 20:03:24 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.000000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.000000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-32.100000,99.700000,73.000000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-30.600000,99.700000,73.000000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.000000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-31.300000,99.700000,73.500000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-30.600000,99.700000,73.500000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:25 PDT 2025,1.000000,1.000000,-31.700000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-30.800000,99.800000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-32.200000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:26 PDT 2025,1.000000,1.000000,-31.700000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-30.600000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-32.100000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-31.800000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-32.100000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-32.100000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.500000
Mon May 19 20:03:27 PDT 2025,1.000000,1.000000,-31.100000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-30.800000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-31.700000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-30.900000,99.700000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:28 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-30.900000,99.700000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:29 PDT 2025,1.000000,1.000000,-31.000000,99.700000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-30.800000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-31.600000,99.700000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-31.700000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-31.800000,99.700000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:30 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-31.800000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-31.400000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:31 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-30.700000,99.700000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-30.800000,99.700000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-31.100000,99.700000,73.500000
Mon May 19 20:03:32 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-30.800000,99.700000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-31.700000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-30.600000,99.700000,73.500000
Mon May 19 20:03:33 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-31.500000,99.700000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:34 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-30.400000,99.700000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-32.000000,99.700000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:35 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-30.900000,99.700000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-30.900000,99.700000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:36 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.800000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.500000,99.700000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-31.100000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:37 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-31.100000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:38 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-30.800000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:39 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:40 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-30.300000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:41 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-31.700000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:42 PDT 2025,1.000000,1.000000,-31.100000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-32.300000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-31.400000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-31.100000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:43 PDT 2025,1.000000,1.000000,-30.300000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-31.900000,99.800000,73.500000
Mon May 19 20:03:44 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:45 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-32.100000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.500000
Mon May 19 20:03:46 PDT 2025,1.000000,1.000000,-32.200000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.000000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.600000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-30.400000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:47 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-32.000000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-30.900000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-31.800000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-31.300000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-30.700000,99.800000,73.500000
Mon May 19 20:03:48 PDT 2025,1.000000,1.000000,-30.500000,99.800000,73.500000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-30.600000,99.800000,73.500000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-31.500000,99.800000,73.500000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-31.200000,99.800000,73.500000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-32.100000,99.800000,74.000000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-30.700000,99.800000,74.000000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-32.000000,99.800000,74.000000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-30.500000,99.800000,74.000000
Mon May 19 20:03:49 PDT 2025,1.000000,1.000000,-31.600000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-30.400000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-31.800000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-30.400000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-32.200000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-30.500000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-31.500000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-30.700000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-31.500000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-30.400000,99.800000,74.000000
Mon May 19 20:03:50 PDT 2025,1.000000,1.000000,-32.000000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-30.600000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-31.800000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-30.500000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-30.900000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-31.100000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-32.300000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-31.100000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-31.700000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-31.600000,99.800000,74.000000
Mon May 19 20:03:51 PDT 2025,1.000000,1.000000,-30.800000,99.800000,74.000000
Mon May 19 20:03:52 PDT 2025,1.000000,1.000000,-30.600000,99.800000,74.000000
