Time,Time Since Power-On,Charge-Enable Output Active,Discharge-Enable Output Active,DCL Reduced Due To SOC,CCL Reduced Due To SOC,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC),CANBUS 1 Flags,CANBUS 1 Errors Present,Average battery temperature
Wed May 21 20:38:13 PDT 2025,3839.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.400000,80.500000,1.000000,0.000000,31.000000
Wed May 21 20:38:18 PDT 2025,3845.000000,0.000000,1.000000,0.000000,0.000000,20.800000,49.400000,80.500000,1.000000,0.000000,31.000000
Wed May 21 20:38:23 PDT 2025,3849.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:28 PDT 2025,3855.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:33 PDT 2025,3860.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:38 PDT 2025,3865.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:44 PDT 2025,3870.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:49 PDT 2025,3875.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:54 PDT 2025,3880.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.400000,80.000000,1.000000,0.000000,31.000000
Wed May 21 20:38:59 PDT 2025,3885.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.400000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:04 PDT 2025,3890.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:09 PDT 2025,3895.000000,0.000000,1.000000,0.000000,0.000000,20.500000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:14 PDT 2025,3901.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:19 PDT 2025,3906.000000,0.000000,1.000000,0.000000,0.000000,20.900000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:24 PDT 2025,3911.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:30 PDT 2025,3916.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:35 PDT 2025,3921.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:40 PDT 2025,3926.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:45 PDT 2025,3931.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:50 PDT 2025,3936.000000,0.000000,1.000000,0.000000,0.000000,21.200000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:39:55 PDT 2025,3942.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:00 PDT 2025,3947.000000,0.000000,1.000000,0.000000,0.000000,21.200000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:05 PDT 2025,3952.000000,0.000000,1.000000,0.000000,0.000000,20.800000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:10 PDT 2025,3957.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:15 PDT 2025,3962.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:20 PDT 2025,3967.000000,0.000000,1.000000,0.000000,0.000000,21.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:26 PDT 2025,3972.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:31 PDT 2025,3977.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.500000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:36 PDT 2025,3982.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:41 PDT 2025,3987.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:46 PDT 2025,3992.000000,0.000000,1.000000,0.000000,0.000000,21.200000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:51 PDT 2025,3997.000000,0.000000,1.000000,0.000000,0.000000,21.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:40:56 PDT 2025,4003.000000,0.000000,1.000000,0.000000,0.000000,21.400000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:01 PDT 2025,4008.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:06 PDT 2025,4013.000000,0.000000,1.000000,0.000000,0.000000,21.400000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:12 PDT 2025,4018.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:17 PDT 2025,4023.000000,0.000000,1.000000,0.000000,0.000000,20.900000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:22 PDT 2025,4028.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:27 PDT 2025,4033.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:32 PDT 2025,4038.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:37 PDT 2025,4043.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:42 PDT 2025,4048.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:47 PDT 2025,4054.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:52 PDT 2025,4059.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.600000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:41:57 PDT 2025,4064.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:03 PDT 2025,4069.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:08 PDT 2025,4074.000000,0.000000,1.000000,0.000000,0.000000,20.800000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:13 PDT 2025,4079.000000,0.000000,1.000000,0.000000,0.000000,21.400000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:18 PDT 2025,4084.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:23 PDT 2025,4089.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:28 PDT 2025,4094.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:33 PDT 2025,4100.000000,0.000000,1.000000,0.000000,0.000000,20.300000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:38 PDT 2025,4105.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:43 PDT 2025,4110.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:49 PDT 2025,4115.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:54 PDT 2025,4120.000000,0.000000,1.000000,0.000000,0.000000,20.800000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:42:59 PDT 2025,4125.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.700000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:04 PDT 2025,4130.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:09 PDT 2025,4135.000000,0.000000,1.000000,0.000000,0.000000,21.400000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:14 PDT 2025,4140.000000,0.000000,1.000000,0.000000,0.000000,20.500000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:19 PDT 2025,4146.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:24 PDT 2025,4151.000000,0.000000,1.000000,0.000000,0.000000,20.600000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:29 PDT 2025,4156.000000,0.000000,1.000000,0.000000,0.000000,20.500000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:34 PDT 2025,4161.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:39 PDT 2025,4166.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:45 PDT 2025,4171.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:50 PDT 2025,4176.000000,0.000000,1.000000,0.000000,0.000000,20.500000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:43:55 PDT 2025,4181.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:00 PDT 2025,4186.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:05 PDT 2025,4191.000000,0.000000,1.000000,0.000000,0.000000,21.100000,49.800000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:10 PDT 2025,4197.000000,0.000000,1.000000,0.000000,0.000000,20.800000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:15 PDT 2025,4202.000000,0.000000,1.000000,0.000000,0.000000,20.300000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:20 PDT 2025,4207.000000,0.000000,1.000000,0.000000,0.000000,20.500000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:25 PDT 2025,4212.000000,0.000000,1.000000,0.000000,0.000000,20.300000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:30 PDT 2025,4217.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:36 PDT 2025,4222.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:41 PDT 2025,4227.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:46 PDT 2025,4232.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:51 PDT 2025,4237.000000,0.000000,1.000000,0.000000,0.000000,21.500000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:44:56 PDT 2025,4242.000000,0.000000,1.000000,0.000000,0.000000,21.300000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:01 PDT 2025,4247.000000,0.000000,1.000000,0.000000,0.000000,21.200000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:06 PDT 2025,4253.000000,0.000000,1.000000,0.000000,0.000000,20.400000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:11 PDT 2025,4258.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:16 PDT 2025,4263.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:21 PDT 2025,4268.000000,0.000000,1.000000,0.000000,0.000000,21.000000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:27 PDT 2025,4273.000000,0.000000,1.000000,0.000000,0.000000,20.700000,49.900000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:32 PDT 2025,4278.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:37 PDT 2025,4283.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:42 PDT 2025,4288.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:47 PDT 2025,4293.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:52 PDT 2025,4299.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:45:57 PDT 2025,4304.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:02 PDT 2025,4309.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:07 PDT 2025,4314.000000,0.000000,1.000000,0.000000,0.000000,20.900000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:13 PDT 2025,4319.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:18 PDT 2025,4324.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:23 PDT 2025,4329.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:28 PDT 2025,4334.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.000000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:33 PDT 2025,4339.000000,0.000000,1.000000,0.000000,0.000000,20.700000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:38 PDT 2025,4344.000000,0.000000,1.000000,0.000000,0.000000,21.000000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:43 PDT 2025,4349.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:48 PDT 2025,4355.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:53 PDT 2025,4360.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:46:58 PDT 2025,4365.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:04 PDT 2025,4370.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:09 PDT 2025,4375.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:14 PDT 2025,4380.000000,0.000000,1.000000,0.000000,0.000000,20.300000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:19 PDT 2025,4385.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:24 PDT 2025,4390.000000,0.000000,1.000000,0.000000,0.000000,20.700000,50.100000,80.000000,1.000000,0.000000,32.000000
Wed May 21 20:47:29 PDT 2025,4395.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:47:34 PDT 2025,4401.000000,0.000000,1.000000,0.000000,0.000000,20.800000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:47:39 PDT 2025,4406.000000,0.000000,1.000000,0.000000,0.000000,21.000000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:47:44 PDT 2025,4411.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:47:50 PDT 2025,4416.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:47:55 PDT 2025,4421.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:00 PDT 2025,4426.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:05 PDT 2025,4431.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:10 PDT 2025,4436.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:15 PDT 2025,4441.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:20 PDT 2025,4447.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.200000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:25 PDT 2025,4452.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:30 PDT 2025,4457.000000,0.000000,1.000000,0.000000,0.000000,20.900000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:35 PDT 2025,4462.000000,0.000000,1.000000,0.000000,0.000000,20.700000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:40 PDT 2025,4467.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:45 PDT 2025,4472.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:51 PDT 2025,4477.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:48:56 PDT 2025,4482.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:01 PDT 2025,4487.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:06 PDT 2025,4492.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:11 PDT 2025,4497.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.300000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:16 PDT 2025,4503.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:21 PDT 2025,4508.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:26 PDT 2025,4513.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:31 PDT 2025,4518.000000,0.000000,1.000000,0.000000,0.000000,20.900000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:37 PDT 2025,4523.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:42 PDT 2025,4528.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:47 PDT 2025,4533.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:52 PDT 2025,4538.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:49:57 PDT 2025,4543.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:02 PDT 2025,4549.000000,0.000000,1.000000,0.000000,0.000000,21.700000,50.400000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:07 PDT 2025,4554.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:12 PDT 2025,4559.000000,0.000000,1.000000,0.000000,0.000000,20.800000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:17 PDT 2025,4564.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:23 PDT 2025,4569.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:28 PDT 2025,4574.000000,0.000000,1.000000,0.000000,0.000000,21.100000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:33 PDT 2025,4579.000000,0.000000,1.000000,0.000000,0.000000,20.800000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:38 PDT 2025,4584.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:43 PDT 2025,4589.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:48 PDT 2025,4594.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.500000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:53 PDT 2025,4600.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:50:58 PDT 2025,4605.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:03 PDT 2025,4610.000000,0.000000,1.000000,0.000000,0.000000,21.100000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:08 PDT 2025,4615.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:13 PDT 2025,4620.000000,0.000000,1.000000,0.000000,0.000000,20.300000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:19 PDT 2025,4625.000000,0.000000,1.000000,0.000000,0.000000,20.700000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:24 PDT 2025,4630.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:29 PDT 2025,4635.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:34 PDT 2025,4640.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:39 PDT 2025,4645.000000,0.000000,1.000000,0.000000,0.000000,21.500000,50.600000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:44 PDT 2025,4650.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:49 PDT 2025,4656.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:54 PDT 2025,4661.000000,0.000000,1.000000,0.000000,0.000000,21.100000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:51:59 PDT 2025,4666.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:05 PDT 2025,4671.000000,0.000000,1.000000,0.000000,0.000000,20.900000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:10 PDT 2025,4676.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:15 PDT 2025,4681.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:20 PDT 2025,4686.000000,0.000000,1.000000,0.000000,0.000000,21.100000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:25 PDT 2025,4691.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:30 PDT 2025,4696.000000,0.000000,1.000000,0.000000,0.000000,20.600000,50.700000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:35 PDT 2025,4702.000000,0.000000,1.000000,0.000000,0.000000,21.600000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:40 PDT 2025,4707.000000,0.000000,1.000000,0.000000,0.000000,20.400000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:45 PDT 2025,4712.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:51 PDT 2025,4717.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:52:56 PDT 2025,4722.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:01 PDT 2025,4727.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:06 PDT 2025,4732.000000,0.000000,1.000000,0.000000,0.000000,20.900000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:11 PDT 2025,4737.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:16 PDT 2025,4742.000000,0.000000,1.000000,0.000000,0.000000,20.500000,50.800000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:21 PDT 2025,4748.000000,0.000000,1.000000,0.000000,0.000000,20.300000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:26 PDT 2025,4753.000000,0.000000,1.000000,0.000000,0.000000,21.000000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:31 PDT 2025,4758.000000,0.000000,1.000000,0.000000,0.000000,20.300000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:36 PDT 2025,4763.000000,0.000000,1.000000,0.000000,0.000000,20.700000,50.900000,80.000000,1.000000,0.000000,33.000000
